id,round,match_date,year,home_away,opponent,team_quarter_scores,team_score,opponent_quarter_scores,opponent_score,result,margin,venue,crowd,team_goals_kicked,team_behinds,opponent_goals_kicked,opponent_behinds,team,venue_state,win_flag,is_home,team_home_state,is_interstate_travel,round_order,team_winrate_last3,team_winrate_last5,team_winrate_last10,team_avgmargin_last3,team_avgmargin_last5,team_avgmargin_last10,team_streak_entering,days_since_last_game,season_winrate_to_date,ladder_rank_to_date,h2h_winrate_vs_opp,h2h_games_played
10729,8,1983-05-14,1983,A,St Kilda Saints,6.1 11.6 15.8 22.13,145,5.4 5.6 9.13 12.17,89,W,56,Moorabbin Oval,19016.0,22,13,12,17,Carlton Blues,VIC,1,0,VIC,0,8,0.3333333333333333,0.6,0.5714285714285714,-13.0,-4.0,3.2857142857142856,1,6.0,0.5714285714285714,4.0,,0
11127,8,1983-05-14,1983,H,Richmond Tigers,1.3 6.6 11.9 16.11,107,2.2 4.3 5.8 8.11,59,W,48,Waverley Park,58780.0,16,11,8,11,Collingwood Magpies,VIC,1,1,VIC,0,8,0.6666666666666666,0.4,0.42857142857142855,2.0,-5.6,-3.2857142857142856,2,7.0,0.42857142857142855,9.0,,0
11511,8,1983-05-14,1983,A,Hawthorn Hawks,2.3 6.3 11.8 14.11,95,5.5 9.10 15.13 20.17,137,L,-42,Princes Park,21835.0,14,11,20,17,Essendon Bombers,VIC,0,0,VIC,0,8,1.0,0.8,0.7142857142857143,54.0,29.0,29.285714285714285,4,7.0,0.7142857142857143,2.0,,0
11912,8,1983-05-14,1983,A,Melbourne Demons,4.4 7.7 12.12 18.18,126,3.3 6.7 8.12 12.15,87,W,39,Melbourne Cricket Ground,33758.0,18,18,12,15,Fitzroy Lions,VIC,1,0,VIC,0,8,1.0,1.0,0.8571428571428571,36.666666666666664,44.8,35.714285714285715,6,7.0,0.8571428571428571,1.0,,0
12334,8,1983-05-14,1983,H,Sydney Swans,3.2 7.10 9.12 11.18,84,7.4 9.5 14.12 16.14,110,L,-26,GMHBA Stadium,17650.0,11,18,16,14,Geelong Cats,VIC,0,1,VIC,0,8,0.3333333333333333,0.6,0.7142857142857143,-3.3333333333333335,9.8,12.142857142857142,-1,7.0,0.7142857142857143,2.0,,0
12727,8,1983-05-14,1983,H,Essendon Bombers,5.5 9.10 15.13 20.17,137,2.3 6.3 11.8 14.11,95,W,42,Princes Park,21835.0,20,17,14,11,Hawthorn Hawks,VIC,1,1,VIC,0,8,0.3333333333333333,0.4,0.5714285714285714,-15.666666666666666,12.2,15.0,-2,7.0,0.5714285714285714,4.0,,0
13521,8,1983-05-14,1983,H,Fitzroy Lions,3.3 6.7 8.12 12.15,87,4.4 7.7 12.12 18.18,126,L,-39,Melbourne Cricket Ground,33758.0,12,15,18,18,Melbourne Demons,VIC,0,1,VIC,0,8,1.0,0.6,0.5714285714285714,25.666666666666668,7.2,6.428571428571429,3,7.0,0.5714285714285714,4.0,,0
13127,8,1983-05-14,1983,H,Western Bulldogs,5.2 11.8 23.13 29.15,189,2.2 5.5 7.7 11.8,74,W,115,Aegis Park,15556.0,29,15,11,8,North Melbourne Kangaroos,UNKNOWN,1,1,VIC,0,8,0.3333333333333333,0.6,0.5714285714285714,8.0,37.6,22.285714285714285,1,7.0,0.5714285714285714,4.0,,0
13979,8,1983-05-14,1983,A,Collingwood Magpies,2.2 4.3 5.8 8.11,59,1.3 6.6 11.9 16.11,107,L,-48,Waverley Park,58780.0,8,11,16,11,Richmond Tigers,VIC,0,0,VIC,0,8,0.3333333333333333,0.2,0.14285714285714285,-3.0,-16.2,-22.857142857142858,-1,7.0,0.14285714285714285,11.0,,0
14354,8,1983-05-14,1983,H,Carlton Blues,5.4 5.6 9.13 12.17,89,6.1 11.6 15.8 22.13,145,L,-56,Moorabbin Oval,19016.0,12,17,22,13,St Kilda Saints,VIC,0,1,VIC,0,8,0.0,0.0,0.0,-32.333333333333336,-47.4,-44.42857142857143,-7,7.0,0.0,12.0,,0
14734,8,1983-05-14,1983,A,Geelong Cats,7.4 9.5 14.12 16.14,110,3.2 7.10 9.12 11.18,84,W,26,GMHBA Stadium,17650.0,16,14,11,18,Sydney Swans,VIC,1,0,NSW,1,8,0.3333333333333333,0.2,0.2857142857142857,-13.666666666666666,-50.8,-39.714285714285715,-2,6.0,0.2857142857142857,10.0,,0
15427,8,1983-05-14,1983,A,North Melbourne Kangaroos,2.2 5.5 7.7 11.8,74,5.2 11.8 23.13 29.15,189,L,-115,Aegis Park,15556.0,11,8,29,15,Western Bulldogs,UNKNOWN,0,0,VIC,1,8,0.3333333333333333,0.6,0.5714285714285714,-45.333333333333336,-16.6,-13.857142857142858,-2,7.0,0.5714285714285714,4.0,,0
10730,9,1983-05-21,1983,H,Hawthorn Hawks,1.5 10.11 14.12 15.14,104,6.2 8.7 12.11 14.12,96,W,8,Princes Park,30660.0,15,14,14,12,Carlton Blues,VIC,1,1,VIC,0,9,0.6666666666666666,0.6,0.625,25.666666666666668,5.2,9.875,2,7.0,0.625,2.0,,0
11512,9,1983-05-21,1983,H,Melbourne Demons,2.2 11.4 20.9 22.17,149,5.3 9.4 12.9 17.13,115,W,34,Windy Hill,19955.0,22,17,17,13,Essendon Bombers,VIC,1,1,VIC,0,9,0.6666666666666666,0.8,0.625,38.333333333333336,28.8,20.375,-1,7.0,0.625,2.0,,0
11913,9,1983-05-21,1983,H,Western Bulldogs,2.5 5.11 9.16 13.21,99,6.3 10.4 15.9 22.13,145,L,-46,Waverley Park,22336.0,13,21,22,13,Fitzroy Lions,VIC,0,1,VIC,0,9,1.0,1.0,0.875,29.666666666666668,44.4,36.125,7,7.0,0.875,1.0,,0
12335,9,1983-05-21,1983,H,North Melbourne Kangaroos,4.2 8.4 10.9 12.12,84,7.0 13.4 17.8 18.16,124,L,-40,GMHBA Stadium,21802.0,12,12,18,16,Geelong Cats,VIC,0,1,VIC,0,9,0.3333333333333333,0.4,0.625,-8.333333333333334,-5.0,7.375,-2,7.0,0.625,2.0,,0
12728,9,1983-05-21,1983,A,Carlton Blues,6.2 8.7 12.11 14.12,96,1.5 10.11 14.12 15.14,104,L,-8,Princes Park,30660.0,14,12,15,14,Hawthorn Hawks,VIC,0,0,VIC,0,9,0.3333333333333333,0.4,0.625,-9.0,-5.2,18.375,1,7.0,0.625,2.0,,0
13522,9,1983-05-21,1983,A,Essendon Bombers,5.3 9.4 12.9 17.13,115,2.2 11.4 20.9 22.17,149,L,-34,Windy Hill,19955.0,17,13,22,17,Melbourne Demons,VIC,0,0,VIC,0,9,0.6666666666666666,0.6,0.5,9.0,5.8,0.75,-1,7.0,0.5,7.0,,0
13128,9,1983-05-21,1983,A,Geelong Cats,7.0 13.4 17.8 18.16,124,4.2 8.4 10.9 12.12,84,W,40,GMHBA Stadium,21802.0,18,16,12,12,North Melbourne Kangaroos,VIC,1,0,VIC,0,9,0.6666666666666666,0.6,0.625,48.0,32.6,33.875,2,7.0,0.625,2.0,,0
13980,9,1983-05-21,1983,A,St Kilda Saints,4.5 5.9 10.13 13.15,93,4.1 6.5 8.12 16.12,108,L,-15,Moorabbin Oval,20686.0,13,15,16,12,Richmond Tigers,VIC,0,0,VIC,0,9,0.3333333333333333,0.2,0.125,-18.333333333333332,-16.2,-26.0,-2,7.0,0.125,11.0,,0
14355,9,1983-05-21,1983,H,Richmond Tigers,4.1 6.5 8.12 16.12,108,4.5 5.9 10.13 13.15,93,W,15,Moorabbin Oval,20686.0,16,12,13,15,St Kilda Saints,VIC,1,1,VIC,0,9,0.0,0.0,0.0,-43.333333333333336,-32.8,-45.875,-8,7.0,0.0,12.0,,0
15428,9,1983-05-21,1983,A,Fitzroy Lions,6.3 10.4 15.9 22.13,145,2.5 5.11 9.16 13.21,99,W,46,Waverley Park,22336.0,22,13,13,21,Western Bulldogs,VIC,1,0,VIC,0,9,0.0,0.4,0.5,-84.33333333333333,-46.0,-26.5,-3,7.0,0.5,7.0,,0
11128,9,1983-05-22,1983,A,Sydney Swans,4.4 8.9 11.13 14.16,100,6.3 7.7 12.11 18.13,121,L,-21,Sydney Cricket Ground,15305.0,14,16,18,13,Collingwood Magpies,NSW,0,0,VIC,1,9,1.0,0.6,0.5,25.333333333333332,6.0,3.125,3,8.0,0.5,7.0,,0
14735,9,1983-05-22,1983,H,Collingwood Magpies,6.3 7.7 12.11 18.13,121,4.4 8.9 11.13 14.16,100,W,21,Sydney Cricket Ground,15305.0,18,13,14,16,Sydney Swans,NSW,1,1,NSW,0,9,0.3333333333333333,0.4,0.375,-12.666666666666666,-17.6,-31.5,1,8.0,0.375,10.0,,0
10731,10,1983-05-28,1983,A,North Melbourne Kangaroos,1.1 4.8 7.11 11.16,82,4.3 12.7 21.12 29.19,193,L,-111,Aegis Park,23425.0,11,16,29,19,Carlton Blues,UNKNOWN,0,0,VIC,1,10,1.0,0.6,0.6666666666666666,31.666666666666668,5.0,9.666666666666666,3,7.0,0.6666666666666666,2.0,,0
11129,10,1983-05-28,1983,H,Fitzroy Lions,3.4 5.9 6.13 10.17,77,6.1 7.7 8.12 13.15,93,L,-16,Victoria Park,32820.0,10,17,13,15,Collingwood Magpies,VIC,0,1,VIC,0,10,0.6666666666666666,0.6,0.4444444444444444,11.0,6.6,0.4444444444444444,-1,6.0,0.4444444444444444,8.0,,0
11513,10,1983-05-28,1983,H,Geelong Cats,4.6 5.10 12.15 15.19,109,3.4 7.6 12.6 15.7,97,W,12,Windy Hill,20793.0,15,19,15,7,Essendon Bombers,VIC,1,1,VIC,0,10,0.6666666666666666,0.8,0.6666666666666666,5.666666666666667,30.8,21.88888888888889,1,7.0,0.6666666666666666,2.0,,0
11914,10,1983-05-28,1983,A,Collingwood Magpies,6.1 7.7 8.12 13.15,93,3.4 5.9 6.13 10.17,77,W,16,Victoria Park,32820.0,13,15,10,17,Fitzroy Lions,VIC,1,0,VIC,0,10,0.6666666666666666,0.8,0.7777777777777778,0.6666666666666666,20.6,27.0,-1,7.0,0.7777777777777778,1.0,,0
12336,10,1983-05-28,1983,A,Essendon Bombers,3.4 7.6 12.6 15.7,97,4.6 5.10 12.15 15.19,109,L,-12,Windy Hill,20793.0,15,7,15,19,Geelong Cats,VIC,0,0,VIC,0,10,0.0,0.2,0.5555555555555556,-25.0,-15.2,2.111111111111111,-3,7.0,0.5555555555555556,5.0,,0
12729,10,1983-05-28,1983,A,Melbourne Demons,3.2 11.5 17.8 27.9,171,6.5 12.9 14.11 16.13,109,W,62,Waverley Park,23989.0,27,9,16,13,Hawthorn Hawks,VIC,1,0,VIC,0,10,0.3333333333333333,0.4,0.5555555555555556,-5.666666666666667,-2.6,15.444444444444445,-1,7.0,0.5555555555555556,5.0,,0
13523,10,1983-05-28,1983,H,Hawthorn Hawks,6.5 12.9 14.11 16.13,109,3.2 11.5 17.8 27.9,171,L,-62,Waverley Park,23989.0,16,13,27,9,Melbourne Demons,VIC,0,1,VIC,0,10,0.3333333333333333,0.6,0.4444444444444444,-13.333333333333334,0.8,-3.111111111111111,-2,7.0,0.4444444444444444,8.0,,0
13129,10,1983-05-28,1983,H,Carlton Blues,4.3 12.7 21.12 29.19,193,1.1 4.8 7.11 11.16,82,W,111,Aegis Park,23425.0,29,19,11,16,North Melbourne Kangaroos,UNKNOWN,1,1,VIC,0,10,1.0,0.6,0.6666666666666666,68.66666666666667,35.8,34.55555555555556,3,7.0,0.6666666666666666,2.0,,0
13981,10,1983-05-28,1983,H,Sydney Swans,2.2 4.3 8.8 16.10,106,6.2 6.7 8.8 14.10,94,W,12,Melbourne Cricket Ground,21047.0,16,10,14,10,Richmond Tigers,VIC,1,1,VIC,0,10,0.0,0.2,0.1111111111111111,-29.333333333333332,-14.4,-24.77777777777778,-3,7.0,0.1111111111111111,11.0,,0
14356,10,1983-05-28,1983,A,Western Bulldogs,3.1 9.8 10.12 11.16,82,6.8 8.12 15.21 17.26,128,L,-46,Western Oval,19247.0,11,16,17,26,St Kilda Saints,VIC,0,0,VIC,0,10,0.3333333333333333,0.2,0.1111111111111111,-24.666666666666668,-27.6,-39.111111111111114,1,7.0,0.1111111111111111,11.0,,0
14736,10,1983-05-28,1983,A,Richmond Tigers,6.2 6.7 8.8 14.10,94,2.2 4.3 8.8 16.10,106,L,-12,Melbourne Cricket Ground,21047.0,14,10,16,10,Sydney Swans,VIC,0,0,NSW,1,10,0.6666666666666666,0.6,0.4444444444444444,5.333333333333333,1.2,-25.666666666666668,2,6.0,0.4444444444444444,8.0,,0
15429,10,1983-05-28,1983,H,St Kilda Saints,6.8 8.12 15.21 17.26,128,3.1 9.8 10.12 11.16,82,W,46,Western Oval,19247.0,17,26,11,16,Western Bulldogs,VIC,1,1,VIC,0,10,0.3333333333333333,0.4,0.5555555555555556,-25.0,-41.0,-18.444444444444443,1,7.0,0.5555555555555556,5.0,,0
10732,11,1983-06-04,1983,H,Essendon Bombers,6.4 9.6 12.10 15.11,101,3.3 9.6 13.10 19.12,126,L,-25,Waverley Park,60619.0,15,11,19,12,Carlton Blues,VIC,0,1,VIC,0,11,0.6666666666666666,0.6,0.6,-15.666666666666666,-5.2,-2.4,-1,7.0,0.6,4.0,,0
11130,11,1983-06-04,1983,A,St Kilda Saints,5.4 11.9 18.14 24.16,160,6.6 11.8 19.12 21.18,144,W,16,Moorabbin Oval,25153.0,24,16,21,18,Collingwood Magpies,VIC,1,0,VIC,0,11,0.3333333333333333,0.6,0.4,3.6666666666666665,7.8,-1.2,-2,7.0,0.4,8.0,,0
11514,11,1983-06-04,1983,A,Carlton Blues,3.3 9.6 13.10 19.12,126,6.4 9.6 12.10 15.11,101,W,25,Waverley Park,60619.0,19,12,15,11,Essendon Bombers,VIC,1,0,VIC,0,11,0.6666666666666666,0.8,0.7,1.3333333333333333,32.2,20.9,2,7.0,0.7,2.0,,0
11915,11,1983-06-04,1983,H,Richmond Tigers,7.6 11.9 17.12 20.16,136,3.5 8.8 11.11 16.18,114,W,22,Junction Oval,16153.0,20,16,16,18,Fitzroy Lions,VIC,1,1,VIC,0,11,0.6666666666666666,0.8,0.8,3.0,11.8,25.9,1,7.0,0.8,1.0,,0
12337,11,1983-06-04,1983,A,Hawthorn Hawks,3.4 7.4 8.6 14.11,95,3.3 6.7 10.12 12.16,88,W,7,Princes Park,13482.0,14,11,12,16,Geelong Cats,VIC,1,0,VIC,0,11,0.0,0.2,0.5,-26.0,-15.4,0.7,-4,7.0,0.5,7.0,,0
12730,11,1983-06-04,1983,H,Geelong Cats,3.3 6.7 10.12 12.16,88,3.4 7.4 8.6 14.11,95,L,-7,Princes Park,13482.0,12,16,14,11,Hawthorn Hawks,VIC,0,1,VIC,0,11,0.6666666666666666,0.4,0.6,32.0,5.4,20.1,1,7.0,0.6,4.0,,0
13524,11,1983-06-04,1983,H,North Melbourne Kangaroos,6.3 10.6 16.9 18.17,125,4.5 5.9 15.13 20.19,139,L,-14,Melbourne Cricket Ground,25249.0,18,17,20,19,Melbourne Demons,VIC,0,1,VIC,0,11,0.0,0.4,0.4,-45.0,-13.8,-9.0,-3,7.0,0.4,8.0,,0
13130,11,1983-06-04,1983,A,Melbourne Demons,4.5 5.9 15.13 20.19,139,6.3 10.6 16.9 18.17,125,W,14,Melbourne Cricket Ground,25249.0,20,19,18,17,North Melbourne Kangaroos,VIC,1,0,VIC,0,11,1.0,0.8,0.7,88.66666666666667,59.0,42.2,4,7.0,0.7,2.0,,0
13982,11,1983-06-04,1983,A,Fitzroy Lions,3.5 8.8 11.11 16.18,114,7.6 11.9 17.12 20.16,136,L,-22,Junction Oval,16153.0,16,18,20,16,Richmond Tigers,VIC,0,0,VIC,0,11,0.3333333333333333,0.4,0.2,-17.0,-11.6,-21.1,1,7.0,0.2,11.0,,0
14357,11,1983-06-04,1983,H,Collingwood Magpies,6.6 11.8 19.12 21.18,144,5.4 11.9 18.14 24.16,160,L,-16,Moorabbin Oval,25153.0,21,18,24,16,St Kilda Saints,VIC,0,1,VIC,0,11,0.3333333333333333,0.2,0.1,-29.0,-32.2,-39.8,-1,7.0,0.1,12.0,,0
14737,11,1983-06-05,1983,H,Western Bulldogs,4.3 9.9 11.16 17.19,121,8.3 11.4 13.9 15.12,102,W,19,Sydney Cricket Ground,10710.0,17,19,15,12,Sydney Swans,NSW,1,1,NSW,0,11,0.6666666666666666,0.4,0.4,11.666666666666666,-5.8,-24.3,-1,8.0,0.4,8.0,,0
15430,11,1983-06-05,1983,A,Sydney Swans,8.3 11.4 13.9 15.12,102,4.3 9.9 11.16 17.19,121,L,-19,Sydney Cricket Ground,10710.0,15,12,17,19,Western Bulldogs,NSW,0,0,VIC,1,11,0.6666666666666666,0.4,0.6,-7.666666666666667,-32.2,-12.0,2,8.0,0.6,4.0,,0
11515,12,1983-06-11,1983,H,Sydney Swans,1.5 10.8 20.13 23.18,156,6.1 9.2 11.5 13.5,83,W,73,Windy Hill,20012.0,23,18,13,5,Essendon Bombers,VIC,1,1,VIC,0,12,1.0,0.8,0.8,23.666666666666668,10.8,23.5,3,7.0,0.7272727272727273,2.0,0.0,1
11916,12,1983-06-11,1983,A,Hawthorn Hawks,6.0 9.1 15.7 21.8,134,4.7 12.9 20.13 25.17,167,L,-33,Princes Park,20708.0,21,8,25,17,Fitzroy Lions,VIC,0,0,VIC,0,12,0.6666666666666666,0.8,0.9,-2.6666666666666665,8.0,30.0,2,7.0,0.8181818181818182,1.0,0.0,1
12731,12,1983-06-11,1983,H,Fitzroy Lions,4.7 12.9 20.13 25.17,167,6.0 9.1 15.7 21.8,134,W,33,Princes Park,20708.0,25,17,21,8,Hawthorn Hawks,VIC,1,1,VIC,0,12,0.3333333333333333,0.4,0.5,15.666666666666666,7.6,17.5,-1,7.0,0.5454545454545454,4.0,1.0,1
13131,12,1983-06-11,1983,A,St Kilda Saints,5.3 10.6 13.11 20.15,135,5.1 8.8 10.9 15.14,104,W,31,Moorabbin Oval,16467.0,20,15,15,14,North Melbourne Kangaroos,VIC,1,0,VIC,0,12,1.0,1.0,0.7,55.0,66.2,42.3,5,7.0,0.7272727272727273,2.0,1.0,1
14358,12,1983-06-11,1983,H,North Melbourne Kangaroos,5.1 8.8 10.9 15.14,104,5.3 10.6 13.11 20.15,135,L,-31,Moorabbin Oval,16467.0,15,14,20,15,St Kilda Saints,VIC,0,1,VIC,0,12,0.3333333333333333,0.2,0.1,-15.666666666666666,-27.2,-40.1,-2,7.0,0.09090909090909091,12.0,0.0,1
14738,12,1983-06-11,1983,A,Essendon Bombers,6.1 9.2 11.5 13.5,83,1.5 10.8 20.13 23.18,156,L,-73,Windy Hill,20012.0,13,5,23,18,Sydney Swans,VIC,0,0,NSW,1,12,0.6666666666666666,0.6,0.4,9.333333333333334,4.6,-22.5,1,6.0,0.45454545454545453,8.0,1.0,1
10733,12,1983-06-13,1983,A,Richmond Tigers,1.6 3.8 7.11 13.13,91,5.5 10.9 15.11 21.15,141,L,-50,Melbourne Cricket Ground,48243.0,13,13,21,15,Carlton Blues,VIC,0,0,VIC,0,12,0.3333333333333333,0.6,0.5,-42.666666666666664,-8.2,-10.9,-2,9.0,0.5454545454545454,4.0,1.0,1
11131,12,1983-06-13,1983,H,Melbourne Demons,2.2 6.5 8.9 12.15,87,2.0 3.1 8.5 10.8,68,W,19,Waverley Park,55380.0,12,15,10,8,Collingwood Magpies,VIC,1,1,VIC,0,12,0.3333333333333333,0.6,0.4,-7.0,6.6,-0.6,1,9.0,0.45454545454545453,8.0,1.0,1
12338,12,1983-06-13,1983,A,Western Bulldogs,2.2 6.5 8.6 14.7,91,3.4 6.5 11.8 15.12,102,L,-11,Western Oval,25382.0,14,7,15,12,Geelong Cats,VIC,0,0,VIC,0,12,0.3333333333333333,0.2,0.5,-15.0,-16.0,-1.7,1,9.0,0.5454545454545454,4.0,1.0,1
13525,12,1983-06-13,1983,A,Collingwood Magpies,2.0 3.1 8.5 10.8,68,2.2 6.5 8.9 12.15,87,L,-19,Waverley Park,55380.0,10,8,12,15,Melbourne Demons,VIC,0,0,VIC,0,12,0.0,0.2,0.4,-36.666666666666664,-23.2,-9.4,-4,9.0,0.36363636363636365,10.0,0.0,1
13983,12,1983-06-13,1983,H,Carlton Blues,5.5 10.9 15.11 21.15,141,1.6 3.8 7.11 13.13,91,W,50,Melbourne Cricket Ground,48243.0,21,15,13,13,Richmond Tigers,VIC,1,1,VIC,0,12,0.3333333333333333,0.2,0.2,-8.333333333333334,-19.6,-17.3,-1,9.0,0.18181818181818182,11.0,0.0,1
15431,12,1983-06-13,1983,H,Geelong Cats,3.4 6.5 11.8 15.12,102,2.2 6.5 8.6 14.7,91,W,11,Western Oval,25382.0,15,12,14,7,Western Bulldogs,VIC,1,1,VIC,0,12,0.6666666666666666,0.4,0.6,24.333333333333332,-9.6,-10.8,-1,8.0,0.5454545454545454,4.0,0.0,1
10734,13,1983-06-18,1983,H,Western Bulldogs,5.4 11.5 19.10 26.15,171,3.4 4.6 6.9 12.10,82,W,89,Princes Park,23701.0,26,15,12,10,Carlton Blues,VIC,1,1,VIC,0,13,0.0,0.4,0.5,-62.0,-24.4,-14.2,-3,5.0,0.5,6.0,0.0,1
11132,13,1983-06-18,1983,A,Geelong Cats,2.2 5.4 7.4 13.7,85,3.2 6.7 13.9 15.11,101,L,-16,GMHBA Stadium,25808.0,13,7,15,11,Collingwood Magpies,VIC,0,0,VIC,0,13,0.6666666666666666,0.6,0.5,6.333333333333333,9.2,1.8,2,5.0,0.5,6.0,0.0,1
11516,13,1983-06-18,1983,A,St Kilda Saints,6.3 8.8 16.9 21.12,138,2.5 5.9 8.11 13.13,91,W,47,Waverley Park,30616.0,21,12,13,13,Essendon Bombers,VIC,1,0,VIC,0,13,1.0,0.8,0.8,36.666666666666664,20.4,24.7,4,7.0,0.75,1.0,1.0,1
11917,13,1983-06-18,1983,H,North Melbourne Kangaroos,8.4 13.8 24.11 34.16,220,2.2 8.3 10.5 10.10,70,W,150,Junction Oval,19770.0,34,16,10,10,Fitzroy Lions,VIC,1,1,VIC,0,13,0.6666666666666666,0.6,0.8,1.6666666666666667,-0.4,22.2,-1,7.0,0.75,1.0,1.0,1
12339,13,1983-06-18,1983,H,Collingwood Magpies,3.2 6.7 13.9 15.11,101,2.2 5.4 7.4 13.7,85,W,16,GMHBA Stadium,25808.0,15,11,13,7,Geelong Cats,VIC,1,1,VIC,0,13,0.3333333333333333,0.2,0.4,-5.333333333333333,-16.4,-3.3,-1,5.0,0.5,6.0,1.0,1
13526,13,1983-06-18,1983,H,Richmond Tigers,8.3 13.6 15.9 18.15,123,3.5 8.10 14.15 15.19,109,W,14,Melbourne Cricket Ground,28468.0,18,15,15,19,Melbourne Demons,VIC,1,1,VIC,0,13,0.0,0.0,0.3,-31.666666666666668,-33.6,-13.2,-5,5.0,0.3333333333333333,10.0,1.0,1
13132,13,1983-06-18,1983,A,Fitzroy Lions,2.2 8.3 10.5 10.10,70,8.4 13.8 24.11 34.16,220,L,-150,Junction Oval,19770.0,10,10,34,16,North Melbourne Kangaroos,VIC,0,0,VIC,0,13,1.0,1.0,0.8,52.0,62.2,49.9,6,7.0,0.75,1.0,0.0,1
13984,13,1983-06-18,1983,A,Melbourne Demons,3.5 8.10 14.15 15.19,109,8.3 13.6 15.9 18.15,123,L,-14,Melbourne Cricket Ground,28468.0,15,19,18,15,Richmond Tigers,VIC,0,0,VIC,0,13,0.6666666666666666,0.4,0.3,13.333333333333334,-4.6,-10.4,1,5.0,0.25,11.0,0.0,1
14359,13,1983-06-18,1983,H,Essendon Bombers,2.5 5.9 8.11 13.13,91,6.3 8.8 16.9 21.12,138,L,-47,Waverley Park,30616.0,13,13,21,12,St Kilda Saints,VIC,0,1,VIC,0,13,0.0,0.2,0.1,-31.0,-26.8,-37.1,-3,7.0,0.08333333333333333,12.0,0.0,1
15432,13,1983-06-18,1983,A,Carlton Blues,3.4 4.6 6.9 12.10,82,5.4 11.5 19.10 26.15,171,L,-89,Princes Park,23701.0,12,10,26,15,Western Bulldogs,VIC,0,0,VIC,0,13,0.6666666666666666,0.6,0.6,12.666666666666666,-6.2,-11.4,1,5.0,0.5833333333333334,4.0,1.0,1
12732,13,1983-06-19,1983,A,Sydney Swans,7.5 8.10 12.15 15.20,110,2.4 4.10 7.11 11.12,78,W,32,Sydney Cricket Ground,10084.0,15,20,11,12,Hawthorn Hawks,NSW,1,0,VIC,1,13,0.6666666666666666,0.6,0.5,29.333333333333332,24.4,18.3,1,8.0,0.5833333333333334,4.0,1.0,1
14739,13,1983-06-19,1983,H,Hawthorn Hawks,2.4 4.10 7.11 11.12,78,7.5 8.10 12.15 15.20,110,L,-32,Sydney Cricket Ground,10084.0,11,12,15,20,Sydney Swans,NSW,0,1,NSW,0,13,0.3333333333333333,0.6,0.4,-22.0,-3.8,-27.3,-1,8.0,0.4166666666666667,9.0,0.0,1
10735,14,1983-06-25,1983,A,Collingwood Magpies,0.1 2.7 4.8 6.9,45,3.2 3.4 8.9 15.10,100,L,-55,Victoria Park,27788.0,6,9,15,10,Carlton Blues,VIC,0,0,VIC,0,14,0.3333333333333333,0.4,0.5,4.666666666666667,-17.8,-6.3,1,7.0,0.5384615384615384,5.0,1.0,1
11133,14,1983-06-25,1983,H,Carlton Blues,3.2 3.4 8.9 15.10,100,0.1 2.7 4.8 6.9,45,W,55,Victoria Park,27788.0,15,10,6,9,Collingwood Magpies,VIC,1,1,VIC,0,14,0.6666666666666666,0.4,0.5,6.333333333333333,-3.6,1.2,-1,7.0,0.46153846153846156,8.0,0.0,1
11517,14,1983-06-25,1983,H,Fitzroy Lions,1.3 3.4 6.7 8.10,58,1.3 5.5 7.7 9.11,65,L,-7,Windy Hill,22947.0,8,10,9,11,Essendon Bombers,VIC,0,1,VIC,0,14,1.0,1.0,0.9,48.333333333333336,38.2,33.5,5,7.0,0.7692307692307693,1.0,0.0,1
11918,14,1983-06-25,1983,A,Essendon Bombers,1.3 5.5 7.7 9.11,65,1.3 3.4 6.7 8.10,58,W,7,Windy Hill,22947.0,9,11,8,10,Fitzroy Lions,VIC,1,0,VIC,0,14,0.6666666666666666,0.6,0.8,46.333333333333336,21.8,33.1,1,7.0,0.7692307692307693,1.0,1.0,1
12340,14,1983-06-25,1983,A,Richmond Tigers,4.5 5.6 10.8 10.9,69,2.1 5.2 7.4 11.4,70,L,-1,Waverley Park,17339.0,10,9,11,4,Geelong Cats,VIC,0,0,VIC,0,14,0.6666666666666666,0.4,0.4,4.0,-8.0,-6.5,1,7.0,0.5384615384615384,5.0,1.0,1
12733,14,1983-06-25,1983,H,St Kilda Saints,4.4 8.7 15.10 21.17,143,7.6 8.11 8.15 9.20,74,W,69,Princes Park,8188.0,21,17,9,20,Hawthorn Hawks,VIC,1,1,VIC,0,14,0.6666666666666666,0.6,0.5,19.333333333333332,22.4,8.6,2,6.0,0.6153846153846154,4.0,1.0,1
13527,14,1983-06-25,1983,H,Western Bulldogs,2.6 5.8 9.9 14.15,99,0.5 3.6 8.12 12.13,85,W,14,Melbourne Cricket Ground,19306.0,14,15,12,13,Melbourne Demons,VIC,1,1,VIC,0,14,0.3333333333333333,0.2,0.4,-6.333333333333333,-23.0,-8.6,1,7.0,0.38461538461538464,9.0,0.0,1
13133,14,1983-06-25,1983,H,Sydney Swans,5.5 6.8 8.13 11.16,82,2.2 4.4 5.5 7.8,50,W,32,Aegis Park,7404.0,11,16,7,8,North Melbourne Kangaroos,UNKNOWN,1,1,VIC,0,14,0.6666666666666666,0.8,0.7,-35.0,9.2,20.9,-1,7.0,0.6923076923076923,3.0,1.0,1
